Gaji_D_Id,Gaji_H_Id,Karyawan_Id,Nilai_Gaji
6985,14,135,4528231
6986,14,365,9471530
6987,14,395,4528231
6988,14,306,14550934
6989,14,121,4788228
6990,14,281,8002418
6991,14,457,4528231
6992,14,682,13270061
6993,14,302,4788228
6994,14,398,7872252
6995,14,545,7872252
6996,14,592,4528231
6997,14,354,4528231
6998,14,495,7760393
6999,14,185,7760393
7000,14,107,9471530
7001,14,570,14550934
7002,14,583,4788228
7003,14,277,9471530
7004,14,163,14550934
7005,14,286,9471530
7006,14,477,7872252
7007,14,536,4788228
7008,14,613,7760393
7009,14,668,7872252
7010,14,664,4528231
7011,14,188,7872252
7012,14,25,4528231
7013,14,45,13270061
7014,14,207,9471530
7015,14,133,7760393
7016,14,151,4528231
7017,14,209,8002418
7018,14,417,14550934
7019,14,386,9471530
7020,14,569,7872252
7021,14,393,7872252
7022,14,387,8478691
7023,14,130,8478691
7024,14,132,13270061
7025,14,119,4528231
7026,14,635,8002418
7027,14,237,7760393
7028,14,76,7872252
7029,14,577,14550934
7030,14,527,7760393
7031,14,269,4528231
7032,14,40,8478691
7033,14,508,14550934
7034,14,548,4528231
7035,14,528,4528231
7036,14,530,13270061
7037,14,8,4788228
7038,14,44,4939757
7039,14,164,13270061
7040,14,222,7760393
7041,14,297,4939757
7042,14,632,8478691
7043,14,278,8478691
7044,14,368,9471530
7045,14,183,8478691
7046,14,513,8002418
7047,14,37,13270061
7048,14,341,7872252
7049,14,640,4939757
7050,14,141,8478691
7051,14,550,4528231
7052,14,360,4939757
7053,14,559,14550934
7054,14,152,8002418
7055,14,446,8002418
7056,14,283,14550934
7057,14,363,4788228
7058,14,379,7872252
7059,14,249,14550934
7060,14,57,9471530
7061,14,639,13270061
7062,14,124,4528231
7063,14,502,4528231
7064,14,646,8478691
7065,14,284,4528231
7066,14,603,4788228
7067,14,521,4528231
7068,14,341,7872252
7069,14,182,9471530
7070,14,135,4528231
7071,15,575,4939757
7072,15,110,4788228
7073,15,324,14550934
7074,15,238,7872252
7075,15,277,9471530
7076,15,513,8002418
7077,15,209,8002418
7078,15,416,14550934
7079,15,444,4939757
7080,15,157,4939757
7081,15,602,13270061
7082,15,489,8002418
7083,15,346,9471530
7084,15,10,7872252
7085,15,446,8002418
7086,15,433,4528231
7087,15,642,8478691
7088,15,429,4528231
7089,15,255,4939757
7090,15,29,14550934
7091,15,88,8002418
7092,15,443,14550934
7093,15,505,7760393
7094,15,357,7872252
7095,15,217,8002418
7096,15,302,4788228
7097,15,281,8002418
7098,15,48,4528231
7099,15,615,8478691
7100,15,685,4528231
7101,15,339,4939757
7102,15,326,8002418
7103,15,16,8002418
7104,15,264,9471530
7105,15,184,4788228
7106,15,520,8478691
7107,15,4,7872252
7108,15,653,4528231
7109,15,102,14550934
7110,15,163,14550934
7111,15,552,9471530
7112,15,350,13270061
7113,15,519,4528231
7114,15,532,7760393
7115,15,612,8478691
7116,15,607,4939757
7117,15,700,9471530
7118,15,116,4528231
7119,15,241,14550934
7120,15,167,8478691
7121,15,268,4528231
7122,15,279,7760393
7123,15,663,4788228
7124,15,251,4939757
7125,15,265,4939757
7126,15,71,9471530
7127,15,301,8002418
7128,15,556,8002418
7129,15,260,7760393
7130,15,610,7760393
7131,15,272,9471530
7132,15,589,13270061
7133,15,336,4939757
7134,15,293,4939757
7135,15,190,4528231
7136,15,60,13270061
7137,15,34,4939757
7138,15,442,4528231
7139,15,8,4788228
7140,15,134,7760393
7141,15,376,7872252
7142,15,75,7872252
7143,15,103,4528231
7144,15,2,8002418
7145,15,578,4788228
7146,15,156,13270061
7147,15,543,4939757
7148,15,89,7872252
7149,15,189,4788228
7150,15,345,8002418
7151,15,577,14550934
7152,15,32,8478691
7153,15,150,8478691
7154,15,601,7872252
7155,15,476,13270061
7156,15,397,8478691
7157,15,655,7760393
7158,15,584,4939757
7159,15,569,7872252
7160,15,510,8002418
7161,15,123,14550934
7162,15,108,9471530
7163,15,590,7760393
7164,15,670,4788228
7165,15,366,9471530
7166,15,405,8478691
7167,15,333,8478691
7168,15,117,4528231
7169,15,359,7872252
7170,15,215,4939757
7171,15,18,14550934
7172,15,1,9471530
7173,15,478,4939757
7174,15,672,4788228
7175,15,154,14550934
7176,15,676,8002418
7177,15,296,4788228
7178,15,295,8478691
7179,15,618,4788228
7180,15,362,4939757
7181,15,497,7872252
7182,15,547,7872252
7183,15,353,4528231
7184,15,690,13270061
7185,15,384,9471530
7186,15,432,13270061
7187,15,540,14550934
7188,15,288,7760393
7189,15,659,4528231
7190,15,316,8478691
7191,15,561,7760393
7192,15,485,14550934
7193,15,285,14550934
7194,15,471,14550934
7195,15,138,4788228
7196,15,206,7872252
7197,15,214,14550934
7198,15,181,4939757
7199,15,40,8478691
7200,15,321,7872252
7201,15,250,4939757
7202,15,396,4528231
7203,15,567,4528231
7204,15,194,7760393
7205,15,634,9471530
7206,15,33,9471530
7207,15,491,4788228
7208,15,239,4939757
7209,15,131,13270061
7210,15,12,9471530
7211,15,555,9471530
7212,15,121,4788228
7213,15,351,7872252
7214,15,371,4528231
7215,15,411,9471530
7216,15,292,8002418
7217,15,525,4528231
7218,15,559,14550934
7219,15,310,7760393
7220,15,225,4528231
7221,15,388,4939757
7222,15,696,4528231
7223,15,180,13270061
7224,15,30,8002418
7225,15,393,7872252
7226,15,144,4788228
7227,15,484,4939757
7228,15,688,14550934
7229,15,235,8002418
7230,15,378,13270061
7231,15,143,9471530
7232,15,202,7760393
7233,15,300,7872252
7234,15,523,9471530
7235,15,153,9471530
7236,15,509,7760393
7237,15,266,14550934
7238,15,661,8478691
7239,15,329,4528231
7240,15,606,14550934
7241,15,172,13270061
7242,15,403,13270061
7243,15,611,4788228
7244,15,115,14550934
7245,15,22,9471530
7246,15,565,8478691
7247,15,467,7760393
7248,15,211,9471530
7249,15,94,4788228
7250,15,689,8002418
7251,15,544,7872252
7252,15,155,8478691
7253,15,563,4528231
7254,15,683,13270061
7255,15,278,8478691
7256,15,65,4528231
7257,15,291,4528231
7258,15,338,4939757
7259,15,528,4528231
7260,15,551,8478691
7261,15,354,4528231
7262,15,502,4528231
7263,15,598,4939757
7264,15,464,9471530
7265,15,413,4528231
7266,15,21,8478691
7267,15,458,4528231
7268,15,647,7760393
7269,15,196,7760393
7270,15,549,7760393
7271,15,283,14550934
7272,15,648,4528231
7273,15,638,4528231
7274,15,541,13270061
7275,15,516,13270061
7276,15,631,9471530
7277,15,145,7872252
7278,15,7,7760393
7279,15,420,7872252
7280,15,280,13270061
7281,15,201,7760393
7282,15,47,8478691
7283,15,135,4528231
7284,15,656,8002418
7285,15,240,8002418
7286,15,674,9471530
7287,15,109,8002418
7288,15,15,9471530
7289,15,450,4788228
7290,15,52,14550934
7291,15,111,8002418
7292,15,212,4528231
7293,15,558,9471530
7294,15,626,4528231
7295,15,459,9471530
7296,15,448,7760393
7297,15,434,14550934
7298,15,160,7760393
7299,15,449,8002418
7300,15,533,8002418
7301,15,686,9471530
7302,15,330,8002418
7303,15,404,7872252
7304,15,535,4528231
7305,15,312,8478691
7306,15,46,4788228
7307,15,639,13270061
7308,15,408,14550934
7309,15,166,4788228
7310,15,299,7872252
7311,15,646,8478691
7312,15,445,4528231
7313,15,269,4528231
7314,15,495,7760393
7315,15,188,7872252
7316,15,204,9471530
7317,15,614,8002418
7318,15,365,9471530
7319,15,243,7760393
7320,15,636,4788228
7321,15,603,4788228
7322,15,402,8002418
7323,15,54,4788228
7324,15,597,4939757
7325,15,564,4528231
7326,15,289,4939757
7327,15,318,8478691
7328,15,573,4788228
7329,15,254,7872252
7330,15,440,14550934
7331,15,319,8478691
7332,15,508,14550934
7333,15,294,13270061
7334,15,625,13270061
7335,15,617,9471530
7336,15,56,7872252
7337,15,624,7872252
7338,15,105,8478691
7339,15,197,7872252
7340,15,261,4939757
7341,15,572,7760393
7342,15,381,9471530
7343,15,666,7872252
7344,15,462,13270061
7345,15,337,7760393
7346,15,27,14550934
7347,15,583,4788228
7348,15,506,4788228
7349,15,454,4528231
7350,15,147,9471530
7351,15,486,8478691
7352,15,271,7760393
7353,15,69,9471530
7354,15,604,8002418
7355,15,473,4939757
7356,15,73,13270061
7357,15,133,7760393
7358,15,424,8002418
7359,15,142,13270061
7360,15,580,9471530
7361,15,521,4528231
7362,15,475,8478691
7363,15,5,13270061
7364,15,374,4939757
7365,15,57,9471530
7366,15,369,13270061
7367,15,581,4528231
7368,15,220,8478691
7369,15,162,13270061
7370,15,298,13270061
7371,15,236,4788228
7372,15,550,4528231
7373,15,582,8478691
7374,15,93,8478691
7375,15,38,4788228
7376,15,619,7872252
7377,15,406,7760393
7378,15,400,8002418
7379,15,360,4939757
7380,15,66,14550934
7381,15,101,13270061
7382,15,637,4939757
7383,15,380,7760393
7384,15,678,13270061
7385,15,191,8002418
7386,15,481,14550934
7387,15,9,4788228
7388,15,79,13270061
7389,15,61,14550934
7390,15,515,4528231
7391,15,657,4528231
7392,15,203,7760393
7393,15,81,4788228
7394,15,623,8002418
7395,15,588,7760393
7396,15,560,7872252
7397,15,546,8478691
7398,15,621,4939757
7399,15,438,9471530
7400,15,401,4939757
7401,15,425,8002418
7402,15,488,13270061
7403,15,654,8478691
7404,15,596,4939757
7405,15,498,8002418
7406,15,267,9471530
7407,15,539,4788228
7408,15,695,14550934
7409,15,76,7872252
7410,15,437,4788228
7411,15,627,7760393
7412,15,394,4788228
7413,15,423,8478691
7414,15,697,8478691
7415,15,500,14550934
7416,15,453,8002418
7417,15,538,4528231
7418,15,441,13270061
7419,15,70,13270061
7420,15,410,4788228
7421,15,287,4939757
7422,15,152,8002418
7423,15,358,9471530
7424,15,122,13270061
7425,15,687,4528231
7426,15,19,7760393
7427,15,178,7760393
7428,15,26,9471530
7429,15,161,4939757
7430,15,95,4939757
7431,15,599,4939757
7432,15,586,7760393
7433,15,645,13270061
7434,15,512,8002418
7435,15,537,8002418
7436,15,84,4939757
7437,15,41,7872252
7438,15,146,7760393
7439,15,77,8002418
7440,15,305,7760393
7441,15,385,8478691
7442,15,174,4788228
7443,15,694,4528231
7444,15,673,13270061
7445,15,379,7872252
7446,15,327,9471530
7447,15,496,8478691
7448,15,668,7872252
7449,15,286,9471530
7450,15,367,8478691
7451,15,643,4788228
7452,15,494,9471530
7453,15,387,8478691
7454,15,226,7760393
7455,15,263,14550934
7456,15,414,4788228
7457,15,232,7872252
7458,15,548,4528231
7459,15,218,14550934
7460,15,344,8478691
7461,15,504,8478691
7462,15,6,4939757
7463,15,412,4528231
7464,15,343,13270061
7465,15,229,8002418
7466,15,377,7872252
7467,15,253,8002418
7468,15,3,7872252
7469,15,176,13270061
7470,15,192,14550934
7471,15,158,8002418
7472,15,375,4528231
7473,15,389,4528231
7474,15,418,9471530
7475,15,356,13270061
7476,15,684,8002418
7477,15,59,9471530
7478,15,361,7760393
7479,15,571,14550934
7480,15,126,9471530
7481,15,311,4528231
7482,15,395,4528231
7483,15,249,14550934
7484,15,13,8478691
7485,15,483,4939757
7486,15,171,9471530
7487,15,307,4788228
7488,15,165,7760393
7489,15,195,8478691
7490,15,472,9471530
7491,15,644,13270061
7492,15,681,9471530
7493,15,422,4528231
7494,15,304,7760393
7495,15,609,9471530
7496,15,14,8478691
7497,15,608,9471530
7498,15,98,13270061
7499,15,650,7872252
7500,15,179,8478691
7501,15,517,14550934
7502,15,499,14550934
7503,15,97,4528231
7504,15,352,8478691
7505,15,662,4528231
7506,15,490,7872252
7507,15,417,14550934
7508,15,435,4788228
7509,15,372,14550934
7510,15,641,14550934
7511,15,466,8478691
7512,15,273,8002418
7513,15,592,4528231
7514,15,594,4939757
7515,15,470,8478691
7516,15,248,8002418
7517,15,208,7872252
7518,15,340,7872252
7519,15,480,8478691
7520,15,557,7872252
7521,15,348,13270061
7522,15,605,9471530
7523,15,635,8002418
7524,15,427,8478691
7525,15,244,4528231
7526,15,649,8002418
7527,15,595,4788228
7528,15,185,7760393
7529,15,106,7760393
7530,15,35,4528231
7531,15,392,13270061
7532,15,632,8478691
7533,15,383,14550934
7534,15,355,13270061
7535,15,246,13270061
7536,15,130,8478691
7537,15,463,9471530
7538,15,11,7760393
7539,15,42,4528231
7540,15,364,9471530
7541,15,25,4528231
7542,15,522,7872252
7543,15,677,9471530
7544,15,399,8478691
7545,15,451,9471530
7546,15,680,4528231
7547,15,275,9471530
7548,15,562,8002418
7549,15,53,4788228
7550,15,651,7760393
7551,15,386,9471530
7552,15,579,4528231
7553,15,141,8478691
7554,15,37,13270061
7555,15,132,13270061
7556,15,274,14550934
7557,15,67,8478691
7558,15,114,4788228
7559,15,230,4939757
7560,15,177,7760393
7561,15,222,7760393
7562,15,529,4528231
7563,15,465,4788228
7564,15,282,13270061
7565,15,91,8478691
7566,15,297,4939757
7567,15,120,14550934
7568,15,223,13270061
7569,15,460,8002418
7570,15,149,7872252
7571,15,413,4528231
7572,15,653,4528231
7573,15,661,8478691
7574,15,286,9471530
7575,15,356,13270061
7576,16,585,8478691
7577,16,505,7760393
7578,16,336,4939757
7579,16,662,4528231
7580,16,684,8002418
7581,16,629,8478691
7582,16,124,4528231
7583,16,489,8002418
7584,16,644,13270061
7585,16,519,4528231
7586,16,651,7760393
7587,16,222,7760393
7588,16,317,14550934
7589,16,635,8002418
7590,16,697,8478691
7591,16,311,4528231
7592,16,305,7760393
7593,16,659,4528231
7594,16,589,13270061
7595,16,359,7872252
7596,16,331,8478691
7597,16,445,4528231
7598,16,133,7760393
7599,16,678,13270061
7600,16,6,4939757
7601,16,700,9471530
7602,16,383,14550934
7603,16,250,4939757
7604,16,531,14550934
7605,16,82,9471530
7606,16,539,4788228
7607,16,123,14550934
7608,16,213,9471530
7609,16,114,4788228
7610,16,532,7760393
7611,16,486,8478691
7612,16,204,9471530
7613,16,428,8478691
7614,16,136,8002418
7615,16,660,7760393
7616,16,191,8002418
7617,16,670,4788228
7618,16,16,8002418
7619,16,48,4528231
7620,16,521,4528231
7621,16,436,9471530
7622,16,238,7872252
7623,16,257,7872252
7624,16,234,7872252
7625,16,162,13270061
7626,16,145,7872252
7627,16,450,4788228
7628,16,648,4528231
7629,16,280,13270061
7630,16,88,8002418
7631,16,249,14550934
7632,16,641,14550934
7633,16,518,4939757
7634,16,655,7760393
7635,16,15,9471530
7636,16,392,13270061
7637,16,527,7760393
7638,16,130,8478691
7639,16,594,4939757
7640,16,285,14550934
7641,16,434,14550934
7642,16,215,4939757
7643,16,85,8002418
7644,16,408,14550934
7645,16,115,14550934
7646,16,251,4939757
7647,16,695,14550934
7648,16,111,8002418
7649,16,362,4939757
7650,16,393,7872252
7651,16,31,9471530
7652,16,609,9471530
7653,16,131,13270061
7654,16,4,7872252
7655,16,493,14550934
7656,16,437,4788228
7657,16,241,14550934
7658,16,602,13270061
7659,16,324,14550934
7660,16,107,9471530
7661,16,616,4788228
7662,16,520,8478691
7663,16,451,9471530
7664,16,633,9471530
7665,16,182,9471530
7666,16,496,8478691
7667,16,454,4528231
7668,16,202,7760393
7669,16,90,4939757
7670,16,525,4528231
7671,16,482,9471530
7672,16,490,7872252
7673,16,654,8478691
7674,16,500,14550934
7675,16,298,13270061
7676,16,354,4528231
7677,16,25,4528231
7678,16,564,4528231
7679,16,140,4788228
7680,16,192,14550934
7681,16,583,4788228
7682,16,179,8478691
7683,16,55,4939757
7684,16,73,13270061
7685,16,679,4788228
7686,16,129,7760393
7687,16,580,9471530
7688,16,696,4528231
7689,16,32,8478691
7690,16,443,14550934
7691,16,440,14550934
7692,16,640,4939757
7693,16,464,9471530
7694,16,169,4528231
7695,16,70,13270061
7696,16,415,14550934
7697,16,252,4939757
7698,16,190,4528231
7699,16,211,9471530
7700,16,352,8478691
7701,16,329,4528231
7702,16,126,9471530
7703,16,523,9471530
7704,16,65,4528231
7705,16,470,8478691
7706,16,459,9471530
7707,16,563,4528231
7708,16,181,4939757
7709,16,361,7760393
7710,16,78,4788228
7711,16,276,7760393
7712,16,297,4939757
7713,16,460,8002418
7714,16,623,8002418
7715,16,244,4528231
7716,16,467,7760393
7717,16,541,13270061
7718,16,303,13270061
7719,16,668,7872252
7720,16,446,8002418
7721,16,54,4788228
7722,16,208,7872252
7723,16,631,9471530
7724,16,263,14550934
7725,16,142,13270061
7726,16,156,13270061
7727,16,506,4788228
7728,16,325,9471530
7729,16,350,13270061
7730,16,10,7872252
7731,16,574,13270061
7732,16,385,8478691
7733,16,355,13270061
7734,16,394,4788228
7735,16,562,8002418
7736,16,395,4528231
7737,16,553,13270061
7738,16,338,4939757
7739,16,21,8478691
7740,16,51,14550934
7741,16,388,4939757
7742,16,289,4939757
7743,16,547,7872252
7744,16,481,14550934
7745,16,105,8478691
7746,16,433,4528231
7747,16,607,4939757
7748,16,117,4528231
7749,16,349,7760393
7750,16,312,8478691
7751,16,310,7760393
7752,16,524,4788228
7753,16,103,4528231
7754,16,26,9471530
7755,16,360,4939757
7756,16,236,4788228
7757,16,538,4528231
7758,16,622,7872252
7759,16,81,4788228
7760,16,425,8002418
7761,16,29,14550934
7762,16,167,8478691
7763,16,617,9471530
7764,16,344,8478691
7765,16,183,8478691
7766,16,334,8002418
7767,16,69,9471530
7768,16,401,4939757
7769,16,239,4939757
7770,16,512,8002418
7771,16,166,4788228
7772,16,540,14550934
7773,16,260,7760393
7774,16,199,13270061
7775,16,682,13270061
7776,16,76,7872252
7777,16,650,7872252
7778,16,47,8478691
7779,16,570,14550934
7780,16,417,14550934
7781,16,245,14550934
7782,16,497,7872252
7783,16,84,4939757
7784,16,601,7872252
7785,16,552,9471530
7786,16,138,4788228
7787,16,217,8002418
7788,16,272,9471530
7789,16,135,4528231
7790,16,535,4528231
7791,16,86,8478691
7792,16,687,4528231
7793,16,193,4528231
7794,16,225,4528231
7795,16,39,9471530
7796,16,507,7760393
7797,16,41,7872252
7798,16,406,7760393
7799,16,58,9471530
7800,16,409,7760393
7801,16,384,9471530
7802,16,63,7872252
7803,16,606,14550934
7804,16,447,13270061
7805,16,109,8002418
7806,16,565,8478691
7807,16,296,4788228
7808,16,367,8478691
7809,16,558,9471530
7810,16,579,4528231
7811,16,287,4939757
7812,16,572,7760393
7813,16,35,4528231
7814,16,233,4939757
7815,16,514,4788228
7816,16,578,4788228
7817,16,17,8478691
7818,16,328,4939757
7819,16,665,8002418
7820,16,498,8002418
7821,16,426,14550934
7822,16,277,9471530
7823,16,530,13270061
7824,16,45,13270061
7825,16,418,9471530
7826,16,194,7760393
7827,16,187,8002418
7828,16,242,7760393
7829,16,576,4528231
7830,16,588,7760393
7831,16,125,4528231
7832,16,37,13270061
7833,16,12,9471530
7834,16,240,8002418
7835,16,253,8002418
7836,16,137,9471530
7837,16,391,4788228
7838,16,154,14550934
7839,16,283,14550934
7840,16,246,13270061
7841,16,232,7872252
7842,16,307,4788228
7843,16,313,8478691
7844,16,42,4528231
7845,16,374,4939757
7846,16,343,13270061
7847,16,674,9471530
7848,16,444,4939757
7849,16,218,14550934
7850,16,265,4939757
7851,16,121,4788228
7852,16,132,13270061
7853,16,24,8002418
7854,16,96,4939757
7855,16,554,13270061
7856,16,577,14550934
7857,16,681,9471530
7858,16,432,13270061
7859,16,323,7760393
7860,16,698,4528231
7861,16,122,13270061
7862,16,53,4788228
7863,16,59,9471530
7864,16,581,4528231
7865,16,397,8478691
7866,16,508,14550934
7867,16,157,4939757
7868,16,686,9471530
7869,16,147,9471530
7870,16,271,7760393
7871,16,591,8002418
7872,16,327,9471530
7873,16,20,9471530
7874,16,542,4528231
7875,16,421,8478691
7876,16,473,4939757
7877,16,9,4788228
7878,16,220,8478691
7879,16,288,7760393
7880,16,278,8478691
7881,16,380,7760393
7882,16,645,13270061
7883,16,119,4528231
7884,16,68,4788228
7885,16,471,14550934
7886,16,60,13270061
7887,16,476,13270061
7888,16,643,4788228
7889,16,100,4528231
7890,16,557,7872252
7891,16,144,4788228
7892,16,410,4788228
7893,16,492,4788228
7894,16,98,13270061
7895,16,503,4939757
7896,16,150,8478691
7897,16,228,14550934
7898,16,95,4939757
7899,16,292,8002418
7900,16,178,7760393
7901,16,584,4939757
7902,16,268,4528231
7903,16,499,14550934
7904,16,322,8002418
7905,16,326,8002418
7906,16,675,4939757
7907,16,175,9471530
7908,16,435,4788228
7909,16,74,14550934
7910,16,652,8002418
7911,16,642,8478691
7912,16,102,14550934
7913,16,201,7760393
7914,16,653,4528231
7915,16,646,8478691
7916,16,235,8002418
7917,16,1,9471530
7918,16,457,4528231
7919,16,14,8478691
7920,16,3,7872252
7921,16,424,8002418
7922,16,685,4528231
7923,16,667,8478691
7924,16,50,4939757
7925,16,458,4528231
7926,16,141,8478691
7927,16,378,13270061
7928,16,186,8002418
7929,16,295,8478691
7930,16,52,14550934
7931,16,402,8002418
7932,16,366,9471530
7933,16,255,4939757
7934,16,198,4528231
7935,16,649,8002418
7936,16,108,9471530
7937,16,94,4788228
7938,16,104,14550934
7939,16,33,9471530
7940,16,44,4939757
7941,16,300,7872252
7942,16,613,7760393
7943,16,339,4939757
7944,16,375,4528231
7945,16,97,4528231
7946,16,79,13270061
7947,16,373,4939757
7948,16,143,9471530
7949,16,422,4528231
7950,16,87,7872252
7951,16,598,4939757
7952,16,341,7872252
7953,16,407,9471530
7954,16,256,7872252
7955,16,627,7760393
7956,16,502,4528231
7957,16,159,4939757
7958,16,534,4528231
7959,16,2,8002418
7960,16,398,7872252
